spec,dependence,precision,recall,f1,redundancy_rate,noise_rate,average_precision,roc_auc,downstream_score
f|mutual_info_sklearn|quotient|mean,mixed,0.4747562671246882,0.7432727272727273,0.44456891774232143,0.0,0.412405349036928,0.7616737023774303,0.7406341991341991,0.7913071515627463
f|mutual_info_sklearn|quotient|mean,nonlinear,0.1549918831168831,0.6522727272727272,0.23594516594516596,0.03791396103896104,0.6317180735930736,0.27570616883116883,0.38656655844155846,0.833963414293236
f|mutual_info_sklearn|quotient|sum,linear,0.41411005661005656,0.8364285714285714,0.48415331097473957,0.07920007373578802,0.3230037462537462,0.7062848659277231,0.8201839826839826,0.9028194044646993
f|mutual_info_sklearn|quotient|sum,mixed,0.47294379974403333,0.7296363636363636,0.44347067668640827,0.0,0.41381377601354247,0.7506965453453034,0.7280909090909091,0.7903916258327414
f|mutual_info_sklearn|quotient|sum,nonlinear,0.1482738095238095,0.6045454545454545,0.2240205627705628,0.0342478354978355,0.6387148268398268,0.27306006493506496,0.3868641774891775,0.8192140612419107
f|pearson_abs|difference|max,linear,0.38994215308501023,0.8364285714285714,0.47575912462887254,0.12761310118452976,0.2691999904857048,0.623797531833246,0.7888051948051947,0.8678481229867047
f|pearson_abs|difference|max,mixed,0.5628476491766125,0.7653333333333333,0.5053407068874568,0.0,0.281616997288034,0.8249759747587206,0.8284744588744589,0.7920956647369325
f|pearson_abs|difference|max,nonlinear,0.17637987012987014,0.6204545454545455,0.2577092352092352,0.046163419913419906,0.5763392857142857,0.30754329004329,0.4890827922077922,0.795422695595868
f|pearson_abs|difference|mean,linear,0.3875249393463679,0.8364285714285714,0.4728088582752448,0.1266649422006565,0.27368607582893295,0.623797531833246,0.7888051948051947,0.8676536973686066
f|pearson_abs|difference|mean,mixed,0.5584794568569275,0.7704242424242425,0.5025519161117086,0.0,0.2882059688284982,0.8254768272947564,0.8293731601731601,0.7923045972599522
f|pearson_abs|difference|mean,nonlinear,0.17448593073593072,0.6329545454545454,0.25622113997114,0.053268398268398263,0.5736471861471861,0.311133658008658,0.49909361471861474,0.8037983102779038
f|pearson_abs|difference|sum,linear,0.39869978830693115,0.8364285714285714,0.48637311101596814,0.1323181144252573,0.25157375560946993,0.623797531833246,0.7888051948051947,0.8680557698777479
f|pearson_abs|difference|sum,mixed,0.5829300579253557,0.7514545454545455,0.515755796002924,0.0,0.2563166953213975,0.8227716823406479,0.8265320346320346,0.7917561205589365
f|pearson_abs|difference|sum,nonlinear,0.17751623376623377,0.5965909090909091,0.25634199134199137,0.04601190476190476,0.5704247835497835,0.30655032467532467,0.4871347402597403,0.7855353732970819
f|pearson_abs|multiplicative|max,linear,0.43228445760588613,0.828095238095238,0.5005728130413005,0.07349308231451089,0.3231439750725465,0.7267589553303838,0.821780303030303,0.9050630673037222
f|pearson_abs|multiplicative|max,mixed,0.5362343601211891,0.7532121212121212,0.47775615546919115,0.0,0.30807444218761326,0.8019164935954071,0.7877753246753247,0.7982933658205313
f|pearson_abs|multiplicative|max,nonlinear,0.15934794372294372,0.5704545454545454,0.2340638528138528,0.04235119047619047,0.6024675324675325,0.2950595238095238,0.43022186147186153,0.8150450246357801
f|pearson_abs|multiplicative|mean,linear,0.41310766614338046,0.856904761904762,0.49413003756281065,0.10612855794998652,0.2785284913499199,0.7020414704343276,0.8321277056277057,0.8975102812530131
f|pearson_abs|multiplicative|mean,mixed,0.5442571595399498,0.7673939393939394,0.4877999609739295,0.0,0.297625957343167,0.8125795997383668,0.8158389610389611,0.7969912877141372
f|pearson_abs|multiplicative|mean,nonlinear,0.17261904761904762,0.6625,0.25728535353535353,0.054897186147186146,0.5806087662337662,0.3120292207792208,0.49653679653679655,0.8152394776838765
f|pearson_abs|multiplicative|sum,linear,0.4408725163725164,0.7673809523809523,0.5022658891062253,0.010784929356357928,0.40879551400979974,0.7178190658547802,0.8060097402597404,0.9063877425866406
f|pearson_abs|multiplicative|sum,mixed,0.4419030514939606,0.5956969696969697,0.3635136969184995,0.0,0.40172681863590953,0.7416449981436715,0.6480926406926407,0.7949486715289447
f|pearson_abs|multiplicative|sum,nonlinear,0.15855248917748915,0.5636363636363636,0.23242604617604617,0.042708333333333334,0.6017803030303029,0.2939637445887446,0.427056277056277,0.8152401924836021
f|pearson_abs|quotient|max,linear,0.42866057751772035,0.8673809523809524,0.5029881059649968,0.08878503639217925,0.2938037557680415,0.7506875981161696,0.8687229437229438,0.9014013407949276
f|pearson_abs|quotient|max,mixed,0.5242059025117708,0.7682424242424243,0.47123353762589226,0.0,0.3342515289456606,0.8019166672785766,0.8008679653679653,0.7970319292148853
f|pearson_abs|quotient|max,nonlinear,0.16713474025974026,0.6727272727272727,0.25053751803751806,0.05252435064935065,0.5972375541125541,0.29290854978354974,0.4317234848484849,0.8289859877985242
f|pearson_abs|quotient|mean,linear,0.42530098472955613,0.8692857142857143,0.5006041167049571,0.08925600589886304,0.2968940940012369,0.7521586865515436,0.8714502164502165,0.9008884421449308
f|pearson_abs|quotient|mean,mixed,0.5227852348007147,0.7699393939393939,0.469705929014884,0.0,0.3351642601487803,0.8028230226597216,0.8022004329004329,0.7971647928493868
f|pearson_abs|quotient|mean,nonlinear,0.16863636363636364,0.6863636363636364,0.2534181096681097,0.05297077922077922,0.595392316017316,0.29464826839826835,0.44172077922077924,0.8351109040987355
